"pronoun"	"verb"	"context"	"filename"
"25045"	"he"	"recalled"	" It is a tradition that allows clubmen like Sinclair Hitchings, director of the Boston Public Library's print department, to recall an evening some 30 years ago when ``I hauled myself in, somewhat exhausted,'' to the Club of Odd Volumes on Mt. Vernon Street and was greeted by the late Ernest Dodge, then-director of the Peabody Museum in Salem. Dodge, he recalled, ``told me that it would be into the presence of friends in intimate surroundings that people would be more and more grateful to retire in the late 20th century.'' </P> "	"nyt_eng_199506.gz"
"25931"	"he"	"recalled"	" ``Seven years of sleeplessness'' ensued, he recalled, ``and my vision of things is the result of this years-long wakefulness. I saw that philosophy had no power to make my life more bearable. Thus I lost my belief in philosophy.'' </P> "	"nyt_eng_199506.gz"
"26434"	"she"	"recalled"	" Before her daughter's body was found, she recalled, one TV cameraman kept insisting that he be allowed to photograph the teen-agers' bedroom. </P> "	"nyt_eng_199506.gz"
"26517"	"he"	"recalled"	" Silvers said Florida is a special problem for older and retired persons. Salesmen at one dealership, he recalled, used to fight each other when a potential customer would drive in with a tennis ball attached to the car antenna. </P> "	"nyt_eng_199506.gz"
"27489"	"he"	"recalled"	" He was an undergraduate at Mercer, too, converting then to Christianity. ``I was raised in a moderate Reform to Conservative household,'' he said, naming the two largest branches of Judaism in the United States, which, to different degrees, blend modern interpretations of the faith with traditional elements. His family, he recalled, was ``culturally, very committed'' to Judaism. </P> "	"nyt_eng_199507.gz"
"27504"	"he"	"recalled"	" He was an undergraduate at Mercer, too, converting then to Christianity. ``I was raised in a moderate Reform to Conservative household,'' he said, naming the two largest branches of Judaism in the United States, which, to different degrees, blend modern interpretations of the faith with traditional elements. His family, he recalled, was ``culturally, very committed'' to Judaism. </P> "	"nyt_eng_199507.gz"
"29729"	"he"	"recalled"	" At 14, he recalled, at an age when he was reading James Joyce's ``Ulysses,'' he became a weaver. (He attributes his interest in Irish literature and songs to his mother, who sang ``Danny Boy'' and other traditional Irish ballads when he was a child.) </P> "	"nyt_eng_199508.gz"
"29866"	"she"	"recalled"	" But that apartment unexpectedly fell through, Ms. Hoffman said, and she headed straight up to Washington Heights where, she recalled, ``my witch in `Hansel and Gretel' used to live.'' There, she netted a two-bedroom apartment on Bennett Avenue for $850. </P> "	"nyt_eng_199508.gz"
"29932"	"she"	"recalled"	" But that apartment unexpectedly fell through, Ms. Hoffman said, and she headed straight up to Washington Heights where, she recalled, ``my witch in `Hansel and Gretel' used to live.'' There, she netted a two-bedroom apartment on Bennett Avenue for $850. </P> "	"nyt_eng_199508.gz"
"29981"	"she"	"recalled"	" But that apartment unexpectedly fell through, Ms. Hoffman said, and she headed straight up to Washington Heights where, she recalled, ``my witch in `Hansel and Gretel' used to live.'' There, she netted a two-bedroom apartment on Bennett Avenue for $850. </P> "	"nyt_eng_199508.gz"
"30272"	"he"	"recalled"	" The observation party's main apprehension, he recalled, was that it was landing on what had been, until a few days before, enemy territory in a war where no quarter was asked and none given. </P> "	"nyt_eng_199508.gz"
"30309"	"he"	"recalled"	" With three minutes to go, Tibbets began counting down to his crew. He marked off two minutes, then one, 30 seconds, then 15. ``I'm saying this through a microphone, he recalled, ``10, 9, 8, 7 . . . .'' </P> "	"nyt_eng_199508.gz"
"32178"	"she"	"recalled"	" At one point in the season, she recalled, ``Phil said, `OK, so you guys want to play ass-backwards, well, then you're going to dress ass-backwards.' Out comes Joe with his hat, helmet and jersey on backwards, she said. ``You never know if Knucksie (Phil) is serious or if he's joking.'' </P> "	"nyt_eng_199508.gz"
"32203"	"he"	"recalled"	" ``I've had to threaten to get physical with executives about the marketing of my films,'' he added. The subject under discussion at the time, he recalled, was which poster to use. Singleton won the argument. </P> "	"nyt_eng_199508.gz"
"32446"	"she"	"recalled"	" When she graduated from law school at the University of Chicago at the age of only 21 and as an editor of its law review, she recalled, she interviewed for a job on Wall Street. At one prestigious law firm a male receptionist, after looking over the young blond woman in front of him, told her: ``We don't hire female secretaries. They have to go on overnight trips with the partners.'' </P> "	"nyt_eng_199508.gz"
"32614"	"he"	"recalled"	" One of them, he recalled, was in a bathrobe. Another, who had been at a party, wore a camel's hair sportcoat to the impromptu groundskeeping. </P> "	"nyt_eng_199508.gz"
"32709"	"she"	"recalled"	" When she graduated from law school at the University of Chicago at the age of only 21 and as an editor of its law review, she recalled, she interviewed for a job on Wall Street. At one prestigious law firm a male receptionist, after looking over the young blond woman in front of him, told her: ``We don't hire female secretaries. They have to go on overnight trips with the partners.'' </P> "	"nyt_eng_199508.gz"
"34266"	"she"	"recalled"	" Rosalina Inacio da Silva, 31, who cooked for the homesteaders, was preparing breakfast in the communal kitchen when the police first lobbed tear gas and smoke bombs into the encampment. It was before 4 a.m., she recalled, and because it was dark, she first thought that hired guns from surrounding ranches were invading. </P> "	"nyt_eng_199509.gz"
"34513"	"he"	"recalled"	" The mayor also likened Taylor to ``Frankenstein'' who, he recalled, turned on the people who created him. </P> "	"nyt_eng_199509.gz"
"34603"	"she"	"recalled"	" Co-star Rob Reiner, she recalled, demonstrated singular abilities and clear ambition. His subsequent career as a film director was no surprise. </P> "	"nyt_eng_199509.gz"
"34604"	"she"	"recalled"	" Struthers also landed a supporting role in the original version of ``The Getaway,'' Sam Peckinpah's 1972 crime thriller. Steve McQueen, she recalled, was so bored with acting that at every opportunity he'd run out and race his motorcycle at top speeds. </P> "	"nyt_eng_199509.gz"
"35709"	"he"	"recalled"	" Bonin looked at his hands and said, ``I can't give up the game.'' He recalled a recent tournament when an opponent he had been playing for 10 years beat him for the first time. Bonin made a mistake, he recalled, having ``let a bishop hang,'' chess parlance for blundering away a piece. </P> "	"nyt_eng_199510.gz"
"35850"	"he"	"recalled"	" Ken Rutherford, an American relief worker for the International Rescue Committee, was traveling a dusty road in rural Somalia on Dec. 16, 1993, when, he recalled, ``the whole front of the car blew up.'' He looked down and saw his right foot, torn off by a land mine. ``I was trying to put it back on,'' he said, ``and it kept falling off.'' </P> "	"nyt_eng_199510.gz"
"35947"	"he"	"recalled"	" Ken Rutherford, an American relief worker for the International Rescue Committee, was traveling a dusty road in rural Somalia on Dec. 16, 1993, when, he recalled, ``the whole front of the car blew up.'' He looked down and saw his right foot, torn off by a land mine. ``I was trying to put it back on,'' he said, ``and it kept falling off.'' </P> "	"nyt_eng_199510.gz"
"36177"	"he"	"recalled"	" At the time, he recalled, it seemed like a game. But he also got it: the new ``miserables'' were the Jews. </P> "	"nyt_eng_199510.gz"
"36879"	"she"	"recalled"	" Or almost everybody. One man went through Francesca's House recently, she recalled, who listened intently to his guides. But when the tour was over, he shook his head. ``This movie cannot be real,'' he declared smugly. ``Because no man ever stops to ask directions.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19951017.0500 type=story > <HEADLINE> EVEL KNIEVAL WOULD PLAY AND SO WILL YOUNG </HEADLINE> <DATELINE> SAN FRANCISCO (BC-FBN-YOUNG-HNS) </DATELINE> <TEXT> "	"nyt_eng_199510.gz"
"37150"	"he"	"recalled"	" So, will Duva, who handles the former heavyweight champion Evander Holyfield, be at Giants Stadium on Sunday for the rematch? Duva has been a Jet fan since the Joe Namath era, when he was a high schooler, and Namath, he recalled, ``was the symbol of youthful rebellion.'' </P> "	"nyt_eng_199510.gz"
"37757"	"he"	"recalled"	" Arelis, he recalled, would remonstrate: ``Daddy, you've told me,'' to which Batista would reply: ``I'm going to keep telling you, until you get it in your head like a tape recorder.'' </P> "	"nyt_eng_199510.gz"
"37777"	"he"	"recalled"	" Win or lose it was, he recalled, the stunt of a lifetime. And Riggs, a minister's son who chose the tennis court for his own personal pulpit, spent a lifetime concocting and performing stunts, most of them irreverent. At various times in his very variegated tennis career, Riggs selected such unorthodox doubles partners as a donkey, an elephant and a lion cub. </P> "	"nyt_eng_199510.gz"
"38496"	"she"	"recalled"	" Ms. Jensen, who is Danish, said the museum had never had a Norwegian movie series. In her research on Norwegian cinematic history, she recalled, ``the films that really stayed with me were the Hamsun films.'' </P> "	"nyt_eng_199511.gz"
"38544"	"he"	"recalled"	" When Sutter was being recruited, he recalled, Wildcat football was ``depressing.'' But he still chose Northwestern over Indiana State. Although Northwestern consistently had losing seasons, Sutter never gave up hope. </P> "	"nyt_eng_199511.gz"
"40119"	"he"	"recalled"	" On one train ride to New York, he recalled, Barron ensconced himself in his compartment and played bridge most of the trip. But at dinner time, he emerged and walked briskly to the dining car with two colleagues and a secretary, proceeding to dictate letters and issue rapid-fire orders between hurried bites. </P> "	"nyt_eng_199511.gz"
